timestamp,state,mode,duplex_mode,mcc,mnc,cell_id,pcid,tac,arfcn,band,nr_dl_bandwidth,rsrp,rsrq,sinr,tx_power,srxlev,cqi
17:34:32,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-90,-11,15,1,,9
17:34:32,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,9
17:34:32,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,9
17:34:32,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,9
17:34:32,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,9
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,9
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,9
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:33,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:34,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,16,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:35,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-91,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:36,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,17,1,,10
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,17,1,,11
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,11
17:34:37,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,10
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,11
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,17,1,,11
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,12
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,12
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,12
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:38,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,11
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,11
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,11
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,11
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:39,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,12
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,12
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,11
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,11
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,9
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,9
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,11
17:34:40,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,11
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,10
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,12
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,12
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,15,1,,11
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,16,1,,11
17:34:41,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,16,1,,11
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,16,1,,11
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,16,1,,12
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-93,-11,16,1,,10
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,16,1,,10
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,16,1,,10
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,16,1,,10
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,16,1,,10
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,12
17:34:42,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,12
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:43,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,11
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:44,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-92,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:45,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:46,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-94,-11,15,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-95,-11,15,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,15,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,16,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-98,-11,16,1,,12
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-98,-12,16,1,,12
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,16,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,17,1,,10
17:34:47,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,17,1,,9
17:34:48,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,17,1,,9
17:34:48,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,17,1,,10
17:34:48,NOCONN,NR5G-SA,TDD,1,1,1234501,500,64,632544,78,3,-97,-12,17,1,,10
