timestamp,ran_ue_id,cell_id,dl_bitrate,ul_bitrate,dl_tx,ul_tx,dl_retx,ul_retx,pusch_snr,epre,ul_phr,ul_path_loss,p_ue,dl_mcs,ul_mcs,turbo_decoder_min,turbo_decoder_avg,turbo_decoder_max,cqi,ri,initial_ta
2025-01-23 18:51:47,113,1,40642,109696,19,16,1,0,26.7,-90.6,36,62.8,-14,14.5,16.2,1,1.762,4,12,2,5
2025-01-23 18:51:47,87,1,103636,9709,11,5,0,0,19,-98.9,38,65.4,-14,26.6,10.6,2,2,2,15,2,6
2025-01-23 18:51:48,113,1,47400,97149,20,14,4,0,26.2,-92.4,34,65.8,-12,14.9,12,1,1.444,3,11,2,5
2025-01-23 18:51:48,87,1,105810,13382,12,7,0,1,19.9,-97,38,65.6,-16,26.9,13.7,2,2.625,5,15,2,6
2025-01-23 18:51:48,113,1,38142,71244,17,15,3,0,20.5,-94.1,36,63.7,-14,14.3,14.6,1,1.75,5,11,2,5
2025-01-23 18:51:48,87,1,60458,7578,9,4,0,0,15.2,-99.3,38,64.5,-16,27,12.5,2,2,2,15,2,6
2025-01-23 18:51:49,113,1,43200,147369,22,21,3,0,18.9,-95.8,36,64,-12,13.8,10.6,1,1.519,3,10,2,5
2025-01-23 18:51:49,87,1,151103,12775,17,8,0,0,19.4,-99.7,38,63.8,-16,26.9,12,2,2.125,3,15,2,6
2025-01-23 18:51:50,113,1,53830,132424,22,18,2,1,16.5,-97.6,38,63.2,-14,15.3,9,1,1.64,5,11,2,5
2025-01-23 18:51:50,87,1,120557,11054,12,6,1,0,17.1,-98.1,38,65.4,-16,26.2,12.3,2,2.167,3,15,2,6
2025-01-23 18:51:50,113,1,44912,56737,21,15,4,0,17.3,-96.6,38,66.6,-14,14.8,8.3,1,1.562,2,12,2,5
2025-01-23 18:51:50,87,1,59250,11812,11,5,0,0,17.2,-97.1,38,63.3,-16,26,11,2,2.2,3,15,2,6
2025-01-23 18:51:51,113,1,40181,52133,18,14,4,0,16.4,-97.2,38,63.6,-14,14.9,8.4,1,1.467,2,10,2,5
2025-01-23 18:51:51,87,1,58678,8193,11,4,0,0,17.6,-96.8,38,63.8,-16,26,11.5,2,2,2,15,2,6
2025-01-23 18:51:52,113,1,42162,58475,20,15,0,0,19.2,-95.3,36,67.3,-12,14.3,8.1,1,1.562,3,11,2,5
2025-01-23 18:51:52,87,1,58462,10262,12,5,0,0,20.4,-98.9,38,62.8,-16,26,12,2,2.2,3,15,2,6
2025-01-23 18:51:52,113,1,48882,143011,23,19,4,0,23.2,-94,36,61.3,-14,16,10.9,1,1.6,3,12,2,5
2025-01-23 18:51:52,87,1,136117,9188,12,6,0,0,18.5,-97.3,38,64.9,-16,26.2,14.2,2,2.167,3,15,2,6
2025-01-23 18:51:53,113,1,41550,63575,18,15,1,1,19.1,-95.1,38,63.7,-16,13.4,11.3,1,1.824,5,10,2,5
2025-01-23 18:51:53,87,1,67950,10462,13,5,0,0,20,-98.9,38,64.8,-16,27,12.2,2,2.2,3,15,2,6
2025-01-23 18:51:54,113,1,48569,150206,22,20,3,0,19.8,-94.1,38,62.7,-14,14.6,9.7,1,1.615,3,10,2,5
2025-01-23 18:51:54,87,1,169951,19648,20,9,0,0,17.8,-97,38,63,-16,26.9,12.2,2,2.111,3,15,2,6
2025-01-23 18:51:54,113,1,45672,133115,22,17,5,0,16.4,-97.2,36,66.7,-13,15.1,8.5,1,1.773,3,12,2,5
2025-01-23 18:51:54,87,1,129903,17793,15,10,1,1,17,-97.2,38,65.5,-16,26.1,14,2,2.818,5,15,2,6
2025-01-23 18:51:55,113,1,41430,125854,18,17,3,0,18.1,-96,38,64.8,-14,14.7,8.5,1,1.609,2,10,2,5
2025-01-23 18:51:55,87,1,131563,8193,13,4,0,0,17.6,-97.1,38,65.5,-16,26,11.5,2,2,2,15,2,6
2025-01-23 18:51:56,113,1,42875,66775,20,15,2,0,18.3,-95.3,34,65.4,-12,14.9,10.7,1,1.562,2,12,2,5
2025-01-23 18:51:56,87,1,66500,10262,10,5,1,0,20.3,-99,38,62.7,-16,26,12,2,2,2,15,2,6
2025-01-23 18:51:56,113,1,46121,55309,20,15,1,1,18,-96.4,38,62.4,-16,14.8,12.9,1,1.765,5,11,2,5
2025-01-23 18:51:56,87,1,198133,106400,31,21,1,0,19.8,-96.9,38,62.6,-16,25.1,11.6,1,2.04,4,15,2,6
2025-01-23 18:51:57,113,1,43733,52824,19,13,4,0,22.3,-94.9,38,60.9,-16,16.9,10.6,1,1.357,3,12,2,5
2025-01-23 18:51:57,87,1,69684,11903,13,6,0,0,18.4,-99,38,62.6,-16,25,11.8,2,2.167,3,15,2,6
2025-01-23 18:51:58,113,1,43042,52496,19,14,2,0,17.9,-96.3,38,65.6,-14,15,10.4,1,1.667,3,12,2,5
2025-01-23 18:51:58,87,1,54339,10096,12,5,0,0,15.2,-97.3,38,64.2,-16,25,12.2,2,2.2,3,15,2,6
2025-01-23 18:51:58,113,1,41371,49851,18,16,4,0,22.6,-93.7,38,63.3,-14,15.4,10.7,1,1.353,2,10,2,5
2025-01-23 18:51:58,87,1,54308,9291,11,5,0,0,16.8,-96.8,38,62.8,-16,25.5,11,1,1.8,2,15,2,6
2025-01-23 18:51:59,113,1,41623,143717,20,20,2,0,17.8,-96.6,38,64.1,-14,13.3,9.8,1,1.63,3,10,2,5
2025-01-23 18:51:59,87,1,147858,10152,17,6,2,1,19,-97.3,38,62.8,-16,24.4,13.5,2,2.571,5,15,2,6
2025-01-23 18:52:00,113,1,48545,140945,24,20,4,0,16.4,-97.1,38,63.9,-14,13.9,9.2,1,1.423,2,9,2,5
2025-01-23 18:52:00,87,1,132206,13369,14,7,0,0,17.4,-99,38,65.5,-16,24.1,11.3,1,1.857,2,15,2,6
2025-01-23 18:52:00,113,1,40678,139490,21,20,4,0,15.2,-97.9,36,67.1,-13,13.8,6.8,1,1.48,2,10,2,5
2025-01-23 18:52:00,87,1,140181,11284,13,7,0,0,17.8,-98.9,38,64.5,-16,25,12.7,1,2.143,3,15,2,6
2025-01-23 18:52:01,113,1,48181,138230,22,18,0,0,15.7,-97.3,38,61.9,-16,14.5,9.1,1,1.52,2,12,2,5
2025-01-23 18:52:01,87,1,125090,13357,13,7,4,0,16.4,-99.3,38,64.1,-16,23.7,13.1,1,2.143,3,15,2,6
2025-01-23 18:52:02,113,1,47058,112023,21,21,5,0,17.5,-96.7,38,63.7,-14,15.9,9,1,1.48,2,12,2,5
2025-01-23 18:52:02,87,1,115305,14623,16,8,0,0,18.1,-98.8,38,63.4,-16,23,13.1,1,2,3,15,2,6
2025-01-23 18:52:02,113,1,47137,127587,19,20,2,0,16.9,-97.8,38,63.8,-16,15,7.8,1,1.4,3,11,2,5
2025-01-23 18:52:02,87,1,119162,14137,13,7,0,0,18.4,-98.7,38,63.3,-16,23,11.4,1,1.857,2,15,2,6
2025-01-23 18:52:03,113,1,52112,134075,22,19,0,0,13.4,-100.2,38,68.1,-14,13.5,8.3,1,1.667,3,12,2,5
2025-01-23 18:52:03,87,1,118287,16687,12,8,0,0,24.5,-96.1,38,63.1,-16,23,10.9,1,1.875,3,15,2,6
2025-01-23 18:52:04,113,1,46351,107987,21,17,5,0,19.6,-96,38,67.9,-14,15.9,7.4,1,1.5,2,10,2,5
2025-01-23 18:52:04,87,1,115515,13854,17,8,0,1,19.6,-96.9,38,65.2,-16,23,14.9,1,2.667,5,15,2,6
2025-01-23 18:52:04,113,1,40496,127539,19,19,0,1,17.8,-98.3,38,66.3,-15,11.8,5.9,1,1.542,5,10,2,5
2025-01-23 18:52:04,87,1,110327,10993,12,6,0,0,17.7,-98.8,38,64.6,-16,23,13.8,1,2.167,3,15,2,6
2025-01-23 18:52:05,113,1,43054,129806,22,20,1,2,14.7,-101.1,38,68.9,-15,12,4.7,1,2.036,5,9,2,5
2025-01-23 18:52:05,87,1,114303,15018,17,8,0,0,17.6,-98.6,38,64,-16,23,12.6,1,2.125,4,15,2,6
2025-01-23 18:52:06,113,1,42141,129388,20,22,8,0,11.8,-102.3,38,67.3,-15,12.1,3.6,1,1.44,2,9,2,5
2025-01-23 18:52:06,87,1,111988,17752,18,8,1,0,18.7,-99.7,38,64,-16,23,11.8,2,2,2,15,2,6
2025-01-23 18:52:06,113,1,38987,130150,17,20,2,0,15.9,-100.9,38,66.6,-15,11,4.1,1,1.542,2,9,2,5
2025-01-23 18:52:06,87,1,119362,16775,17,9,0,0,16.9,-98.2,38,64.3,-16,23,13.4,2,2.444,3,15,2,6
2025-01-23 18:52:07,113,1,35539,124278,18,19,6,0,14.4,-101.1,38,68,-15,11.1,3.8,1,1.625,2,9,2,5
2025-01-23 18:52:07,87,1,109503,9454,14,6,0,0,17.5,-98.7,38,62.6,-16,23,12.2,1,1.833,3,15,2,6
2025-01-23 18:52:07,113,1,34884,124290,18,19,1,0,16.1,-99.6,38,65.4,-15,11,4,1,1.542,2,9,2,5
2025-01-23 18:52:07,87,1,107587,7187,13,5,0,0,25.4,-95.4,38,64.7,-16,23,11.8,1,1.8,2,15,2,6
2025-01-23 18:52:08,113,1,34862,130600,17,18,1,0,16.2,-99.9,38,67.3,-14,10.3,5.3,1,1.292,2,9,2,5
2025-01-23 18:52:08,87,1,104612,9412,11,5,0,1,18.5,-96.9,38,65.1,-16,23,13.8,2,2.667,5,15,2,6
2025-01-23 18:52:09,113,1,41551,126327,22,19,0,0,17.9,-98.2,38,64.1,-15,10,4.5,1,1.391,2,9,2,5
2025-01-23 18:52:09,87,1,106569,12327,13,7,0,0,18.6,-97.1,38,62.1,-16,23,13.6,2,2.143,3,15,2,6
2025-01-23 18:52:09,113,1,36763,106872,20,19,3,0,14.9,-98.1,38,65.4,-15,10.7,5.2,1,1.5,2,8,2,5
2025-01-23 18:52:09,87,1,111539,11381,15,6,0,0,19.3,-97.1,38,64.6,-16,23,12,2,2.167,3,15,2,6
2025-01-23 18:52:10,113,1,33247,121117,19,16,2,0,16.4,-98.2,38,65.4,-14,10.5,7.1,1,1.6,2,8,2,5
2025-01-23 18:52:10,87,1,97423,6952,10,4,0,1,19.2,-98.9,38,63.6,-16,23,13.2,1,2.4,5,15,2,6
2025-01-23 18:52:11,113,1,34496,127563,20,16,1,0,16,-98.7,38,65.7,-14,9,7.1,1,1.667,2,8,2,5
2025-01-23 18:52:11,87,1,100084,7212,11,5,0,0,21.1,-95.4,38,64.8,-16,23,13.4,1,2.2,4,15,2,6
2025-01-23 18:52:11,113,1,40787,137087,23,19,2,0,14.8,-98.5,38,65.8,-14,9,7.3,1,1.625,2,8,2,5
2025-01-23 18:52:11,87,1,111262,14012,13,7,0,1,18.8,-98.7,38,65.2,-16,23,12.7,2,2.75,5,15,2,6
2025-01-23 18:52:12,113,1,34387,110812,18,19,0,0,18.7,-95.1,38,65.2,-14,9,7.7,1,1.5,2,8,2,5
2025-01-23 18:52:12,87,1,110762,11725,15,6,0,0,19.4,-98.6,38,63,-16,23,11.2,2,2,2,15,2,6
2025-01-23 18:52:13,113,1,33612,108475,19,17,2,0,18.8,-96.9,38,64.1,-14,9.7,9.5,1,1.409,2,9,2,5
2025-01-23 18:52:13,87,1,107750,10262,12,5,0,0,16.4,-98.7,38,62.5,-16,23,12,2,2,2,15,2,6
2025-01-23 18:52:13,113,1,35563,104909,19,15,5,0,15.8,-96.7,38,64.6,-14,10.8,8.3,1,1.6,2,8,2,5
2025-01-23 18:52:13,87,1,121127,16606,19,9,0,0,15.5,-97.5,38,64.9,-14,23.6,10.6,1,1.667,2,15,2,6
2025-01-23 18:52:14,113,1,37375,132750,19,17,2,0,20.2,-95.5,36,66.7,-12,11.6,8.1,1,1.478,4,10,2,5
2025-01-23 18:52:14,87,1,182112,33937,30,17,1,0,16.8,-97,38,66,-16,23.3,11.2,1,1.824,2,15,2,6
2025-01-23 18:52:15,113,1,48000,129917,24,18,5,1,14.1,-99.6,38,65.3,-14,13.9,9.9,1,1.76,5,10,2,5
2025-01-23 18:52:15,87,1,99211,11482,10,6,0,0,16.1,-97.4,38,66,-16,23,11.7,2,2.167,3,15,2,6
2025-01-23 18:52:15,113,1,38400,123717,19,17,6,0,16.8,-96.7,38,65.7,-14,14.1,7.2,1,1.636,2,11,2,5
2025-01-23 18:52:15,87,1,103094,10823,12,7,0,0,17.1,-97.2,38,65.9,-14,23,10.9,1,1.571,3,15,2,6
2025-01-23 18:52:16,113,1,42200,104529,20,16,4,0,17.4,-95.7,36,65.4,-12,14.2,10,1,1.571,3,10,2,5
2025-01-23 18:52:16,87,1,103764,9082,14,6,0,0,21.1,-95.4,38,62.5,-16,23,10.2,1,1.5,2,15,2,6
2025-01-23 18:52:17,113,1,44037,108000,20,16,3,0,25.7,-91.4,34,66.7,-10,15.6,10.2,1,1.333,2,11,2,5
2025-01-23 18:52:17,87,1,110025,8975,11,5,0,0,18.4,-98.8,38,64.5,-16,23,11.2,2,2.2,3,15,2,6
2025-01-23 18:52:17,113,1,46650,57062,20,14,1,0,15.9,-98.3,38,63.6,-16,14.7,12.9,1,1.733,5,10,2,5
2025-01-23 18:52:17,87,1,55525,11062,10,5,0,0,18.8,-97.7,38,63.9,-16,23,12,2,2,2,15,2,6
2025-01-23 18:52:18,113,1,37903,58036,18,16,0,0,17.9,-96.1,34,69.3,-10,13.6,8.3,1,1.412,2,10,2,5
2025-01-23 18:52:18,87,1,128921,44072,36,22,0,0,17.8,-98.6,38,64.1,-16,24,11.8,1,2.045,3,15,2,6
2025-01-23 18:52:19,113,1,43012,53762,19,13,0,1,23.6,-89.8,30,67.7,-8,14,10.3,1,1.667,5,11,2,5
2025-01-23 18:52:19,87,1,66437,9962,12,5,0,0,19.5,-98.9,38,64.1,-16,24,11.6,2,2,2,15,2,6
2025-01-23 18:52:19,113,1,40303,54327,18,14,4,0,25,-91.7,32,68.7,-8,16.4,11.6,1,1.533,2,12,2,5
2025-01-23 18:52:19,87,1,52545,8581,10,4,0,0,19.7,-98.6,38,63.2,-16,24,12,2,2,2,15,2,6
2025-01-23 18:52:20,113,1,43462,61437,19,15,5,0,25,-91.7,30,69.9,-6,16.3,11.7,1,1.438,3,11,2,5
2025-01-23 18:52:20,87,1,58487,10012,11,5,0,0,18.1,-99,38,64.8,-16,24,12.6,2,2,2,15,2,6
2025-01-23 18:52:21,113,1,47637,107900,21,16,0,0,16.3,-97.9,38,64.4,-14,14.2,11.2,1,1.45,2,12,2,5
2025-01-23 18:52:21,87,1,116200,11712,13,6,0,0,18.7,-99.2,38,63.4,-16,24,13.5,2,2.333,3,15,2,6
2025-01-23 18:52:21,113,1,41094,104635,19,16,4,0,17.2,-96.6,38,65.2,-14,16.1,7.2,1,1.5,2,12,2,5
2025-01-23 18:52:21,87,1,115364,13941,16,8,1,0,18.5,-99.4,38,65.9,-16,23.6,10.9,1,1.625,2,15,2,6
2025-01-23 18:52:22,113,1,39915,128836,19,18,1,0,24.3,-89.4,34,65.6,-10,15.5,8.7,1,1.435,2,11,2,5
2025-01-23 18:52:22,87,1,103466,7987,11,5,0,0,24.7,-95.3,38,64.1,-16,23.5,11.2,2,2.2,3,15,2,6
2025-01-23 18:52:23,113,1,44387,138412,19,15,0,0,25.5,-89.6,26,63.2,-7,14.7,18.1,1,1.609,2,11,2,5
2025-01-23 18:52:23,87,1,112062,9187,11,5,0,0,17.1,-97.2,38,64.7,-16,24,13.4,2,3,5,15,2,6
2025-01-23 18:52:23,113,1,49951,132315,22,14,1,1,16.8,-99.8,38,64.1,-16,14.1,15,1,2,5,10,2,5
2025-01-23 18:52:23,87,1,109745,13830,11,7,0,0,18.9,-98.8,38,63.4,-16,24,12.7,2,2.143,3,15,2,6
2025-01-23 18:52:24,113,1,46212,113975,21,20,3,0,16.7,-98,36,68.9,-12,15.2,6,1,1.542,3,11,2,5
2025-01-23 18:52:24,87,1,126462,16012,15,8,0,0,16,-97.2,38,63.2,-16,24,11.9,2,2,2,15,2,6
2025-01-23 18:52:24,113,1,45200,115362,19,19,1,0,18.6,-97.4,38,66.7,-14,15.4,6.2,1,1.417,2,11,2,5
2025-01-23 18:52:24,87,1,119462,13600,14,7,2,0,16.2,-97.1,38,62.8,-16,23.6,11,1,1.714,2,15,2,6
2025-01-23 18:52:25,113,1,43741,126529,21,18,2,0,13.7,-101.6,38,65.4,-15,14.5,6.9,1,1.667,3,11,2,5
2025-01-23 18:52:25,87,1,102835,10188,11,6,0,0,17.8,-97.4,38,65.4,-14,23,10,1,1.5,2,15,2,6
2025-01-23 18:52:26,113,1,41478,104024,18,19,5,0,17.7,-97.8,38,67.7,-14,15.2,4.3,1,1.545,2,11,2,5
2025-01-23 18:52:26,87,1,125757,18678,21,11,0,1,18.2,-98.9,38,62.8,-16,23,13,1,2.167,5,15,2,6
2025-01-23 18:52:26,113,1,48212,111900,22,18,4,0,13.7,-100.4,38,66.7,-14,14.3,7.3,1,1.591,4,11,2,5
2025-01-23 18:52:26,87,1,208900,91300,25,19,0,0,18.7,-96.6,38,64.6,-14,23,12,1,1.955,3,15,2,6
2025-01-23 18:52:27,113,1,47030,128666,22,19,3,0,15,-98.8,38,66.6,-14,15,6.1,1,1.48,2,11,2,5
2025-01-23 18:52:27,87,1,255842,19939,19,11,1,1,19.3,-98.5,38,64,-16,23,13.8,2,2.583,5,15,2,6
2025-01-23 18:52:28,113,1,44955,108400,18,17,0,1,17.5,-99.5,38,65.9,-14,14.6,8.2,1,1.609,5,11,2,5
2025-01-23 18:52:28,87,1,156893,17959,21,9,0,0,18.7,-98.6,38,65.4,-14,23,11.4,1,1.889,2,15,2,6
2025-01-23 18:52:28,113,1,37345,110648,15,19,4,1,12.9,-101,38,64.1,-15,13.9,4.7,1,1.808,5,10,2,5
2025-01-23 18:52:28,87,1,113658,12178,14,6,0,0,17.8,-97,38,63.2,-16,23,11.8,2,2.167,3,15,2,6
2025-01-23 18:52:29,113,1,39236,128024,18,18,6,0,19.4,-94.3,38,63.9,-14,14.9,7.3,1,1.455,3,12,2,5
2025-01-23 18:52:29,87,1,104048,7987,12,5,0,0,23.9,-95.4,38,63.5,-16,23,10.8,1,1.4,2,15,2,6
2025-01-23 18:52:30,113,1,51260,128933,21,16,2,0,14.9,-99,38,65.5,-14,14.8,9.3,1,1.591,3,10,2,5
2025-01-23 18:52:30,87,1,104545,17466,11,9,0,0,18.8,-98.3,38,65.1,-16,23,12.9,2,2.222,3,15,2,6
2025-01-23 18:52:30,113,1,44587,107187,19,18,1,0,15.2,-98.5,36,66.3,-13,13.9,5.8,1,1.364,3,10,2,5
2025-01-23 18:52:30,87,1,224325,130550,20,16,0,0,16.2,-97.1,38,63.9,-16,23,11.4,2,2.048,3,15,2,6
2025-01-23 18:52:31,113,1,42037,107712,18,19,2,0,17.7,-98.5,38,65.8,-14,13.4,6.9,1,1.773,4,10,2,5
2025-01-23 18:52:31,87,1,113462,11037,14,6,0,0,19.5,-98.9,38,65.7,-14,23,11.2,1,1.667,2,15,2,6
2025-01-23 18:52:32,113,1,43075,110237,20,17,4,0,18.2,-97.5,38,65,-14,14.2,7.2,1,1.609,2,11,2,5
2025-01-23 18:52:32,87,1,108000,10612,11,6,0,0,19.4,-98.7,38,63,-16,23,13.2,2,2.167,3,15,2,6
2025-01-23 18:52:32,113,1,47927,110266,22,22,8,0,11.3,-103.8,38,69.8,-14,13,5,1,1.615,4,10,2,5
2025-01-23 18:52:32,87,1,113393,14969,16,8,0,0,17.3,-97,38,65.9,-16,23,12.1,2,2.125,3,15,2,6
2025-01-23 18:52:33,113,1,38894,111094,18,24,5,0,23.6,-91.9,28,72.6,-5,13.8,4.2,1,1.556,2,11,2,5
2025-01-23 18:52:33,87,1,112776,11411,19,8,0,0,19.2,-95.7,38,62.9,-16,23,11,1,1.75,3,15,2,6
2025-01-23 18:52:34,113,1,45422,117538,21,15,3,1,28.1,-88.2,34,63.6,-12,14.1,14.2,1,1.818,5,10,2,5
2025-01-23 18:52:34,87,1,104000,11355,9,6,0,0,18.5,-99.1,38,62.3,-16,23,12.5,2,2.167,3,15,2,6
2025-01-23 18:52:34,113,1,40214,112035,19,14,3,2,20.8,-93.8,36,61.3,-14,15.3,18.2,1,2.364,5,11,2,5
2025-01-23 18:52:34,87,1,114742,19099,15,10,1,0,19.5,-98.6,38,63.3,-16,23,10.8,1,1.9,2,15,2,6
2025-01-23 18:52:35,113,1,43903,105151,19,14,2,0,17.5,-94.4,36,65.7,-12,13.6,9.4,1,1.632,2,10,2,5
2025-01-23 18:52:35,87,1,105975,8581,12,5,0,0,18.2,-97.4,38,63.6,-16,23,13,1,2.2,4,15,2,6
2025-01-23 18:52:36,113,1,48187,131712,21,15,2,0,19.3,-95.7,38,63.6,-14,14.1,10.2,1,1.318,2,11,2,5
2025-01-23 18:52:36,87,1,107462,13212,10,5,0,0,19.4,-98.2,38,65.6,-16,23,12.4,2,2.2,3,15,2,6
2025-01-23 18:52:36,113,1,39600,111842,17,18,3,0,23.9,-91,32,65.2,-10,13.7,10.6,1,1.583,2,10,2,5
2025-01-23 18:52:36,87,1,109418,9612,11,5,1,0,17.6,-96.5,38,65.3,-16,23,13.2,2,2,2,15,2,6
2025-01-23 18:52:37,113,1,43325,134800,19,15,0,1,23.2,-91.5,36,62.6,-14,13.6,15,1,1.783,5,11,2,5
2025-01-23 18:52:37,87,1,107237,9000,10,5,0,1,19.5,-98.5,38,62.4,-16,23,13.2,1,2.333,5,15,2,6
2025-01-23 18:52:38,113,1,41163,109454,19,15,3,0,22.7,-91.9,36,62.1,-14,13.9,13.3,1,1.368,2,10,2,5
2025-01-23 18:52:38,87,1,105854,9236,11,5,0,0,17.5,-96.6,38,65.5,-16,23,12,2,2.2,3,15,2,6
2025-01-23 18:52:38,113,1,46312,114162,23,17,1,0,18.9,-98,38,65.1,-14,13.7,9.9,1,1.364,2,11,2,5
2025-01-23 18:52:38,87,1,112762,16700,13,8,0,0,15.9,-96.9,38,63.3,-16,23,11.9,1,2.125,3,15,2,6
